Accident_ID,Date,Time,State,City,Latitude,Longitude,Vehicle_Type,Number_of_Vehicles_Involved,Weather_Condition,Road_Type,Road_Surface_Condition,Light_Condition,Speed_Limit,Driver_Age,Driver_Gender,Severity,Fatalities,Serious_Injuries,Minor_Injuries,Total_Casualties
ACC01216,2022-08-08,04:00:44,Karnataka,Karnataka City 1,16.295405,75.665767,Bus,2,Cloudy,City Road,Under Construction,Daylight,60,20,Female,Minor,0,0,1,1
ACC01217,2023-12-22,09:40:09,Tamil Nadu,Tamil Nadu City 5,11.478762,78.491568,Two-Wheeler,4,Clear,Rural Road,Icy,Dark - Lit,40,70,Female,Minor,0,0,2,2
ACC01218,2024-10-25,15:41:12,Madhya Pradesh,Madhya Pradesh City 3,22.573126,77.46186,Two-Wheeler,3,Clear,Expressway,Under Construction,Dark - Unlit,30,59,Male,Minor,0,0,1,1
ACC01219,2024-02-23,15:23:09,Karnataka,Karnataka City 3,15.200308,74.790342,Car,3,Cloudy,Expressway,Wet,Dark - Unlit,80,18,Female,Serious,0,2,0,2
ACC01220,2024-11-28,15:47:08,Tamil Nadu,Tamil Nadu City 1,9.646331,77.265524,Bicycle,1,Rainy,City Road,Dry,Dark - Lit,30,21,Male,Fatal,1,2,0,3
ACC01221,2022-03-15,20:56:36,Delhi,Delhi City 2,29.13427,76.618982,Two-Wheeler,3,Cloudy,Bridge/Flyover,Dry,Dark - Unlit,40,58,Female,Minor,0,0,2,2
ACC01222,2024-03-13,14:18:16,Tamil Nadu,Tamil Nadu City 2,12.130722,77.745326,Bicycle,2,Clear,Rural Road,Icy,Dark - Lit,40,52,Male,Minor,0,0,1,1
ACC01223,2023-12-13,23:11:19,Delhi,Delhi City 5,27.481973,76.472167,Truck,3,Clear,Highway,Dry,Dark - Lit,80,71,Female,Serious,0,3,0,3
ACC01224,2023-09-18,08:41:16,Uttar Pradesh,Uttar Pradesh City 3,27.886654,81.282878,Bicycle,3,Clear,Highway,Wet,Dark - Lit,50,33,Female,Minor,0,0,1,1
ACC01225,2022-10-18,00:27:49,Kerala,Kerala City 4,11.853287,77.269019,Bus,3,Clear,Rural Road,Dry,Dark - Lit,50,46,Male,Serious,0,2,0,2
ACC01226,2022-12-16,00:21:15,Punjab,Punjab City 3,32.262392,75.37825,Bus,2,Foggy,Bridge/Flyover,Dry,Dawn/Dusk,40,69,Female,Minor,0,0,3,3
ACC01227,2022-08-13,01:38:41,Haryana,Haryana City 1,30.174656,75.930219,Auto-Rickshaw,2,Clear,Rural Road,Wet,Dark - Lit,40,66,Male,Serious,0,2,0,2
ACC01228,2022-07-24,11:05:24,Bihar,Bihar City 3,25.749359,84.558874,Bus,2,Clear,Expressway,Under Construction,Dark - Unlit,100,22,Female,Minor,0,0,3,3
ACC01229,2023-06-04,13:15:48,West Bengal,West Bengal City 1,24.066227,88.440146,Pedestrian,3,Rainy,Rural Road,Under Construction,Dark - Unlit,80,35,Female,Fatal,1,2,1,4
ACC01230,2022-08-19,09:49:41,Kerala,Kerala City 5,9.567724,77.320953,Bicycle,4,Hazy,Highway,Wet,Dawn/Dusk,40,32,Male,Minor,0,0,1,1
ACC01231,2024-01-02,18:07:31,Maharashtra,Rajasthan City 3,21.164549,75.038717,Auto-Rickshaw,2,Clear,Expressway,Icy,Dark - Lit,100,46,Male,Minor,0,0,2,2
ACC01232,2023-02-01,13:45:16,Kerala,Kerala City 1,12.0012,76.454434,Truck,4,Cloudy,Bridge/Flyover,Icy,Dark - Lit,50,38,Female,Serious,0,3,1,4
ACC01233,2023-11-10,14:14:12,Punjab,Punjab City 4,31.958926,75.304929,Truck,3,Clear,Rural Road,Wet,Daylight,80,29,Female,Minor,0,0,3,3
ACC01234,2022-09-09,15:46:54,Bihar,Bihar City 4,24.573826,85.973478,Auto-Rickshaw,2,Rainy,Rural Road,Under Construction,Daylight,30,41,Female,Serious,0,1,2,3
ACC01235,2022-10-29,16:58:41,Kerala,Kerala City 2,11.106126,76.412848,Auto-Rickshaw,1,Clear,Rural Road,Muddy,Dark - Lit,50,65,Female,Fatal,1,2,1,4
ACC01236,2023-08-14,02:21:09,Bihar,Bihar City 3,26.107806,84.2559,Two-Wheeler,1,Cloudy,Expressway,Dry,Dark - Lit,50,38,Male,Minor,0,0,3,3
ACC01237,2022-04-19,17:46:51,Delhi,Delhi City 1,28.381046,76.17562,Bus,2,Cloudy,Rural Road,Dry,Daylight,50,37,Male,Serious,0,2,0,2
ACC01238,2023-12-19,10:18:48,Bihar,Bihar City 5,24.976909,84.525282,Bicycle,4,Cloudy,Bridge/Flyover,Wet,Daylight,100,20,Female,Fatal,2,0,1,3
ACC01239,2022-10-20,07:09:45,Rajasthan,Rajasthan City 5,26.746782,74.70591,Two-Wheeler,4,Rainy,Rural Road,Wet,Daylight,60,54,Female,Minor,0,0,2,2
ACC01240,2023-05-25,23:11:38,Rajasthan,Rajasthan City 4,27.147726,73.419134,Bus,4,Cloudy,Highway,Under Construction,Dark - Unlit,80,41,Female,Minor,0,0,1,1
ACC01241,2022-12-21,20:31:52,Rajasthan,Rajasthan City 3,25.860161,74.881849,Pedestrian,3,Clear,Bridge/Flyover,Icy,Dark - Lit,50,46,Male,Minor,0,0,1,1
ACC01242,2024-05-02,20:10:51,Karnataka,Karnataka City 3,13.933092,75.311509,Truck,4,Rainy,Highway,Under Construction,Dawn/Dusk,80,50,Male,Fatal,1,1,1,3
ACC01243,2024-02-09,15:54:24,Tamil Nadu,Tamil Nadu City 2,12.427608,78.624313,Auto-Rickshaw,3,Foggy,Expressway,Under Construction,Dark - Unlit,60,65,Female,Serious,0,2,2,4
ACC01244,2024-05-25,16:59:11,Rajasthan,Rajasthan City 4,25.523853,73.080478,Bus,1,Rainy,Highway,Muddy,Daylight,60,62,Male,Minor,0,0,2,2
ACC01245,2022-10-15,22:23:56,Andhra Pradesh,Andhra Pradesh City 3,16.883879,80.06505,Pedestrian,4,Clear,City Road,Muddy,Dark - Unlit,40,72,Female,Minor,0,0,2,2
ACC01246,2022-04-20,14:17:46,Uttar Pradesh,Uttar Pradesh City 4,28.342748,82.110826,Bicycle,2,Clear,Highway,Icy,Dawn/Dusk,30,20,Male,Minor,0,0,2,2
ACC01247,2022-04-23,09:50:12,Haryana,Haryana City 1,28.403222,76.594058,Truck,2,Cloudy,Bridge/Flyover,Dry,Dark - Unlit,80,48,Female,Minor,0,0,2,2
ACC01248,2023-11-10,02:12:57,Tamil Nadu,Tamil Nadu City 5,12.172921,79.474709,Bicycle,3,Clear,Bridge/Flyover,Dry,Dark - Lit,80,24,Male,Fatal,2,0,0,2
ACC01249,2024-10-11,04:57:58,Karnataka,Karnataka City 2,16.484628,76.731811,Truck,2,Clear,Rural Road,Dry,Dawn/Dusk,80,69,Male,Serious,0,1,2,3
ACC01250,2022-08-23,02:26:40,Maharashtra,Maharashtra City 2,21.16366,75.524101,Auto-Rickshaw,4,Foggy,Highway,Muddy,Daylight,40,29,Male,Serious,0,1,0,1
ACC01251,2022-08-01,17:14:54,Maharashtra,Maharashtra City 5,19.291863,76.25315,Bus,4,Cloudy,Expressway,Dry,Daylight,50,58,Female,Minor,0,0,3,3
ACC01252,2024-09-17,06:42:03,Haryana,Haryana City 2,29.812007,76.055815,Pedestrian,1,Rainy,Bridge/Flyover,Under Construction,Dawn/Dusk,100,63,Male,Minor,0,0,1,1
ACC01253,2024-06-04,05:19:28,Kerala,Kerala City 1,12.116146,75.083584,Car,1,Clear,City Road,Wet,Dark - Lit,80,71,Male,Fatal,2,2,0,4
ACC01254,2024-09-02,17:29:35,Delhi,Delhi City 3,28.267322,76.238683,Bicycle,2,Foggy,Highway,Muddy,Dawn/Dusk,50,40,Female,Fatal,1,0,1,2
ACC01255,2024-03-12,14:02:50,Telangana,Telangana City 1,17.568768,79.295424,Bus,4,Clear,Expressway,Icy,Dark - Lit,30,39,Female,Minor,0,0,1,1
ACC01256,2024-07-25,04:22:25,Punjab,Punjab City 4,31.909939,75.988976,Two-Wheeler,1,Foggy,Bridge/Flyover,Under Construction,Daylight,100,58,Female,Serious,0,3,0,3
ACC01257,2022-03-29,12:54:54,Uttar Pradesh,Uttar Pradesh City 4,27.214393,81.783633,Bicycle,1,Clear,Expressway,Under Construction,Daylight,40,23,Female,Serious,0,3,2,5
ACC01258,2024-10-22,18:19:16,Karnataka,Karnataka City 3,15.898404,76.822903,Bicycle,3,Cloudy,Bridge/Flyover,Icy,Daylight,40,49,Male,Minor,0,0,1,1
ACC01259,2023-12-22,23:52:54,Telangana,Telangana City 5,19.568985,79.057815,Truck,2,Foggy,Expressway,Wet,Dark - Unlit,100,46,Female,Serious,0,2,2,4
ACC01260,2024-03-17,02:29:00,Andhra Pradesh,Andhra Pradesh City 4,14.570304,81.052651,Bus,3,Rainy,Expressway,Muddy,Dark - Lit,80,32,Female,Minor,0,0,1,1
ACC01261,2022-09-23,11:47:57,Punjab,Punjab City 5,31.147729,74.656857,Truck,3,Clear,Bridge/Flyover,Muddy,Dawn/Dusk,30,55,Male,Minor,0,0,1,1
ACC01262,2022-03-02,05:47:43,Karnataka,Karnataka City 1,16.035054,74.634564,Bicycle,3,Rainy,Highway,Icy,Dawn/Dusk,50,32,Male,Serious,0,1,1,2
ACC01263,2023-04-30,03:50:19,Andhra Pradesh,Andhra Pradesh City 2,15.653289,80.308603,Bicycle,4,Clear,Expressway,Icy,Daylight,30,30,Female,Minor,0,0,3,3
ACC01264,2022-08-23,01:21:44,Haryana,Haryana City 1,29.241197,76.674483,Bus,3,Clear,Rural Road,Muddy,Daylight,40,64,Female,Fatal,1,1,0,2
ACC01265,2022-08-09,16:21:58,Rajasthan,Rajasthan City 2,27.132138,75.242355,Bicycle,1,Clear,Bridge/Flyover,Muddy,Dark - Lit,40,72,Female,Minor,0,0,2,2
ACC01266,2024-10-02,15:55:45,Kerala,Kerala City 3,11.095596,74.936049,Car,3,Clear,City Road,Wet,Dawn/Dusk,80,43,Male,Minor,0,0,2,2
ACC01267,2022-06-26,21:11:38,Maharashtra,Maharashtra City 1,21.206572,75.872175,Car,3,Clear,Highway,Wet,Daylight,50,49,Female,Minor,0,0,1,1
ACC01268,2022-05-28,12:24:17,Uttar Pradesh,Uttar Pradesh City 5,25.769162,79.738378,Bus,3,Foggy,City Road,Wet,Dawn/Dusk,80,68,Female,Serious,0,1,1,2
ACC01269,2024-01-01,22:31:05,Andhra Pradesh,Andhra Pradesh City 5,14.833378,78.242369,Pedestrian,2,Clear,City Road,Dry,Dawn/Dusk,60,48,Female,Minor,0,0,2,2
ACC01270,2022-05-26,20:43:19,Tamil Nadu,Tamil Nadu City 2,10.255956,79.155819,Pedestrian,2,Clear,Bridge/Flyover,Under Construction,Daylight,30,61,Female,Serious,0,1,1,2
ACC01271,2023-04-18,01:52:27,Punjab,Punjab City 5,32.067573,76.80921,Truck,2,Rainy,Highway,Wet,Dark - Unlit,50,42,Female,Minor,0,0,2,2
ACC01272,2024-01-03,02:28:26,Haryana,Haryana City 2,28.467921,76.577116,Truck,1,Clear,Highway,Muddy,Dark - Lit,80,53,Female,Minor,0,0,1,1
ACC01273,2024-03-28,22:31:27,Maharashtra,Maharashtra City 5,18.991618,76.455126,Bicycle,2,Hazy,Highway,Muddy,Dawn/Dusk,50,35,Male,Minor,0,0,2,2
ACC01274,2022-03-08,12:18:28,Rajasthan,Rajasthan City 3,28.328721,75.320074,Car,3,Rainy,Rural Road,Dry,Dark - Lit,40,49,Female,Fatal,3,0,0,3
ACC01275,2022-05-08,08:34:42,West Bengal,West Bengal City 1,23.434095,87.37625,Pedestrian,2,Foggy,Bridge/Flyover,Muddy,Daylight,50,18,Male,Serious,0,3,0,3
ACC01276,2024-05-02,21:46:40,Telangana,Telangana City 5,17.612646,77.597227,Two-Wheeler,3,Rainy,Bridge/Flyover,Icy,Dark - Lit,50,63,Male,Minor,0,0,1,1
ACC01277,2022-08-02,01:17:46,West Bengal,West Bengal City 5,23.387417,87.224887,Car,4,Clear,Rural Road,Icy,Dawn/Dusk,50,57,Male,Fatal,1,1,1,3
ACC01278,2022-02-13,02:00:55,Maharashtra,Maharashtra City 2,19.275803,76.982655,Auto-Rickshaw,1,Foggy,Bridge/Flyover,Icy,Daylight,80,36,Female,Minor,0,0,3,3
ACC01279,2022-04-17,14:05:41,Bihar,Bihar City 4,24.886662,85.766792,Bicycle,4,Clear,City Road,Icy,Dawn/Dusk,80,45,Male,Minor,0,0,1,1
ACC01280,2022-08-25,15:56:43,Tamil Nadu,Tamil Nadu City 5,10.189735,77.968079,Truck,3,Clear,Rural Road,Wet,Dark - Unlit,60,58,Male,Fatal,3,0,1,4
ACC01281,2023-05-03,08:26:53,Tamil Nadu,Tamil Nadu City 5,9.950974,79.31838,Two-Wheeler,2,Rainy,City Road,Icy,Daylight,30,44,Male,Serious,0,3,0,3
ACC01282,2022-04-27,02:47:21,Maharashtra,Maharashtra City 2,19.495641,76.055274,Bus,2,Clear,City Road,Under Construction,Daylight,50,73,Female,Minor,0,0,1,1
ACC01283,2023-05-16,10:38:47,Uttar Pradesh,Uttar Pradesh City 5,26.110481,82.271612,Bus,1,Clear,Expressway,Dry,Daylight,30,49,Female,Minor,0,0,3,3
ACC01284,2023-02-26,18:01:11,Telangana,Telangana City 3,18.792738,78.874917,Pedestrian,2,Stormy,City Road,Icy,Dark - Unlit,50,28,Female,Fatal,2,2,0,4
ACC01285,2023-05-16,19:10:54,Andhra Pradesh,Andhra Pradesh City 3,15.587146,79.455645,Truck,4,Clear,Bridge/Flyover,Muddy,Daylight,30,21,Female,Minor,0,0,1,1
ACC01286,2024-04-21,22:38:29,West Bengal,West Bengal City 3,21.964859,87.726982,Two-Wheeler,1,Stormy,City Road,Wet,Dark - Lit,50,34,Male,Minor,0,0,1,1
ACC01287,2022-09-09,13:33:29,Telangana,Telangana City 2,18.314957,78.838523,Two-Wheeler,3,Clear,City Road,Icy,Dawn/Dusk,30,73,Male,Minor,0,0,1,1
ACC01288,2024-10-18,01:13:44,Delhi,Delhi City 3,28.682035,75.955385,Auto-Rickshaw,4,Clear,Expressway,Under Construction,Daylight,30,59,Female,Serious,0,3,1,4
ACC01289,2024-02-26,18:02:07,Maharashtra,Maharashtra City 4,19.736962,75.473357,Bus,4,Clear,Expressway,Dry,Dark - Lit,40,57,Female,Serious,0,3,2,5
ACC01290,2023-01-13,15:41:43,Madhya Pradesh,Madhya Pradesh City 1,22.698167,78.029642,Bicycle,2,Clear,Rural Road,Dry,Dark - Unlit,30,61,Female,Minor,0,0,3,3
ACC01291,2023-06-22,21:30:58,Karnataka,Karnataka City 1,15.110166,77.163326,Truck,1,Clear,Bridge/Flyover,Icy,Dawn/Dusk,100,25,Male,Minor,0,0,2,2
ACC01292,2022-08-12,20:08:41,Rajasthan,Rajasthan City 3,26.506323,74.55258,Pedestrian,3,Rainy,Bridge/Flyover,Icy,Dawn/Dusk,80,67,Female,Serious,0,3,0,3
ACC01293,2022-11-29,13:52:56,West Bengal,West Bengal City 2,23.431667,86.494305,Car,2,Foggy,Highway,Under Construction,Dark - Unlit,30,43,Male,Minor,0,0,2,2
ACC01294,2023-08-29,12:17:21,Punjab,Punjab City 4,29.963982,76.307944,Two-Wheeler,4,Clear,Bridge/Flyover,Under Construction,Dark - Unlit,50,35,Female,Minor,0,0,3,3
ACC01295,2022-01-26,04:31:33,Delhi,Delhi City 5,27.651486,77.11071,Bicycle,3,Clear,Rural Road,Under Construction,Dark - Lit,60,62,Female,Minor,0,0,2,2
ACC01296,2022-02-05,16:00:59,Maharashtra,Maharashtra City 4,20.368174,75.681363,Two-Wheeler,3,Clear,Rural Road,Icy,Dark - Lit,60,52,Male,Minor,0,0,3,3
ACC01297,2022-06-12,10:03:54,Andhra Pradesh,Andhra Pradesh City 5,15.217359,80.649399,Auto-Rickshaw,4,Clear,Rural Road,Dry,Dawn/Dusk,40,46,Female,Serious,0,3,2,5
ACC01298,2023-07-20,09:26:58,Haryana,Haryana City 4,29.993262,74.852727,Car,4,Cloudy,City Road,Wet,Dark - Lit,80,55,Male,Minor,0,0,1,1
ACC01299,2023-04-22,04:10:00,Kerala,Kerala City 1,11.389177,76.597087,Car,1,Foggy,Bridge/Flyover,Icy,Dark - Unlit,30,40,Male,Serious,0,3,0,3
ACC01300,2022-05-05,09:25:54,Delhi,Delhi City 1,28.432882,77.543511,Bicycle,4,Hazy,Rural Road,Muddy,Daylight,80,71,Male,Minor,0,0,1,1
ACC01301,2023-12-18,03:58:28,Tamil Nadu,Tamil Nadu City 5,10.572329,79.060392,Bus,2,Cloudy,Highway,Muddy,Daylight,40,64,Male,Minor,0,0,3,3
ACC01302,2023-10-30,20:45:58,Gujarat,Gujarat City 4,22.94455,70.662406,Two-Wheeler,4,Clear,Expressway,Under Construction,Dark - Lit,30,23,Female,Minor,0,0,2,2
ACC01303,2024-01-08,12:11:47,Rajasthan,Rajasthan City 3,27.049271,74.475783,Bus,2,Cloudy,Rural Road,Muddy,Daylight,40,41,Female,Minor,0,0,3,3
ACC01304,2022-04-02,10:35:25,Andhra Pradesh,Andhra Pradesh City 2,16.353467,78.868604,Auto-Rickshaw,1,Clear,Highway,Dry,Dark - Lit,50,61,Female,Minor,0,0,2,2
ACC01305,2023-03-17,13:47:35,Haryana,Haryana City 5,29.550506,75.627191,Two-Wheeler,3,Clear,City Road,Icy,Daylight,30,32,Male,Fatal,2,1,0,3
ACC01306,2024-10-28,20:54:52,Kerala,Kerala City 5,11.829361,77.511295,Bicycle,3,Cloudy,Expressway,Muddy,Daylight,80,47,Male,Serious,0,2,2,4
ACC01307,2024-08-25,19:05:40,Madhya Pradesh,Madhya Pradesh City 4,24.106643,78.1048,Truck,4,Hazy,Rural Road,Wet,Dark - Unlit,40,46,Female,Minor,0,0,2,2
ACC01308,2023-05-13,13:10:43,Karnataka,Karnataka City 4,14.644687,74.3084,Truck,2,Stormy,Highway,Wet,Dawn/Dusk,100,54,Female,Minor,0,0,3,3
ACC01309,2024-01-12,02:54:05,Gujarat,Gujarat City 5,20.816783,69.797678,Auto-Rickshaw,3,Clear,Highway,Under Construction,Dawn/Dusk,80,74,Male,Fatal,3,0,1,4
ACC01310,2024-07-08,15:14:59,Karnataka,Karnataka City 5,16.015116,76.337542,Pedestrian,3,Rainy,City Road,Muddy,Dark - Lit,60,52,Male,Minor,0,0,1,1
ACC01311,2023-06-18,10:26:42,Gujarat,Gujarat City 3,23.111858,71.049785,Two-Wheeler,2,Foggy,Highway,Icy,Dawn/Dusk,80,48,Male,Serious,0,2,0,2
ACC01312,2024-10-09,23:02:00,Andhra Pradesh,Andhra Pradesh City 2,15.232035,79.184523,Car,1,Hazy,Expressway,Dry,Dark - Lit,30,20,Female,Serious,0,2,0,2
ACC01313,2023-06-24,20:11:29,Telangana,Telangana City 4,19.335313,77.833441,Bicycle,2,Clear,Highway,Wet,Daylight,60,28,Male,Minor,0,0,3,3
ACC01314,2022-12-08,02:39:30,Uttar Pradesh,Uttar Pradesh City 5,25.655858,80.663935,Pedestrian,4,Cloudy,Bridge/Flyover,Icy,Dawn/Dusk,50,62,Male,Minor,0,0,2,2
ACC01315,2024-04-03,20:16:39,Karnataka,Karnataka City 3,13.939134,76.728224,Two-Wheeler,4,Cloudy,Rural Road,Under Construction,Daylight,100,53,Male,Minor,0,0,3,3
ACC01316,2022-06-01,12:55:25,West Bengal,West Bengal City 4,22.694625,87.261466,Bicycle,2,Rainy,Expressway,Icy,Dark - Unlit,60,27,Male,Minor,0,0,2,2
ACC01317,2023-01-11,21:27:54,Andhra Pradesh,Andhra Pradesh City 5,15.159561,79.249383,Two-Wheeler,2,Clear,City Road,Dry,Dark - Unlit,100,69,Female,Serious,0,2,1,3
ACC01318,2024-02-16,11:40:00,West Bengal,West Bengal City 2,21.522017,88.689672,Auto-Rickshaw,3,Cloudy,Bridge/Flyover,Under Construction,Daylight,40,61,Female,Serious,0,2,0,2
ACC01319,2024-10-07,12:25:10,Maharashtra,Maharashtra City 5,18.577838,76.593153,Auto-Rickshaw,2,Cloudy,Bridge/Flyover,Muddy,Dawn/Dusk,50,41,Female,Serious,0,2,0,2
ACC01320,2024-02-26,11:35:56,Bihar,Bihar City 2,23.75827,85.180817,Car,2,Clear,Highway,Wet,Dawn/Dusk,80,32,Female,Fatal,2,2,1,5
ACC01321,2023-10-06,03:37:17,Gujarat,Gujarat City 3,21.062259,71.812568,Car,3,Rainy,Highway,Under Construction,Dark - Unlit,60,29,Female,Minor,0,0,1,1
ACC01322,2023-04-04,06:09:53,Delhi,Delhi City 3,27.538391,77.717647,Auto-Rickshaw,3,Foggy,Highway,Wet,Dark - Unlit,40,30,Male,Minor,0,0,1,1
ACC01323,2023-02-28,20:06:13,Haryana,Haryana City 5,28.109595,76.518321,Pedestrian,2,Rainy,City Road,Dry,Daylight,80,40,Male,Serious,0,3,1,4
ACC01324,2022-01-14,17:46:51,Haryana,Haryana City 1,28.750183,77.404162,Truck,4,Clear,City Road,Under Construction,Dawn/Dusk,100,24,Female,Minor,0,0,2,2
ACC01325,2024-12-02,04:35:38,Haryana,Haryana City 4,28.187965,75.312634,Truck,3,Clear,Highway,Dry,Dawn/Dusk,60,43,Female,Minor,0,0,1,1
ACC01326,2023-06-23,03:09:45,Haryana,Haryana City 2,30.059814,75.339877,Truck,2,Foggy,Highway,Under Construction,Daylight,100,27,Male,Minor,0,0,3,3
ACC01327,2022-06-02,11:54:35,Uttar Pradesh,Uttar Pradesh City 5,28.204328,80.534396,Truck,4,Clear,Rural Road,Icy,Daylight,100,53,Female,Minor,0,0,1,1
ACC01328,2022-03-20,15:46:43,Tamil Nadu,Tamil Nadu City 5,11.819035,77.316138,Truck,4,Clear,City Road,Muddy,Daylight,100,30,Male,Fatal,3,0,0,3
ACC01329,2023-05-19,04:59:00,Punjab,Punjab City 4,31.333021,74.24347,Pedestrian,4,Stormy,City Road,Wet,Dark - Unlit,60,69,Male,Minor,0,0,2,2
ACC01330,2024-09-19,06:48:44,Telangana,Telangana City 4,16.950387,78.262694,Truck,2,Hazy,City Road,Wet,Daylight,80,31,Male,Minor,0,0,2,2
ACC01331,2022-01-07,15:48:47,Tamil Nadu,Tamil Nadu City 4,12.033515,78.973142,Auto-Rickshaw,3,Clear,Bridge/Flyover,Wet,Dark - Lit,30,53,Female,Minor,0,0,3,3
ACC01332,2023-06-23,22:19:56,Rajasthan,Rajasthan City 5,27.018855,73.635644,Car,3,Clear,Rural Road,Icy,Dark - Lit,50,63,Male,Serious,0,1,1,2
ACC01333,2023-08-22,17:39:37,West Bengal,West Bengal City 4,23.710909,87.298282,Auto-Rickshaw,3,Clear,Rural Road,Muddy,Dawn/Dusk,50,42,Male,Minor,0,0,3,3
ACC01334,2023-03-25,04:05:28,Andhra Pradesh,Andhra Pradesh City 3,16.447475,81.194851,Bus,4,Clear,Expressway,Under Construction,Dark - Lit,100,49,Female,Serious,0,3,0,3
ACC01335,2022-08-26,06:24:54,West Bengal,West Bengal City 3,24.290846,88.962064,Bicycle,3,Rainy,Highway,Under Construction,Dawn/Dusk,100,29,Male,Minor,0,0,3,3
ACC01336,2024-09-17,17:48:37,Punjab,Punjab City 4,30.770817,75.884382,Bicycle,1,Clear,City Road,Dry,Dark - Unlit,50,26,Male,Serious,0,1,1,2
ACC01337,2024-04-17,02:12:49,Madhya Pradesh,Madhya Pradesh City 3,24.096114,78.40648,Truck,1,Rainy,Rural Road,Icy,Dawn/Dusk,60,23,Female,Serious,0,3,1,4
ACC01338,2024-03-27,09:29:30,Andhra Pradesh,Andhra Pradesh City 1,14.753314,79.156298,Truck,3,Clear,Expressway,Wet,Dark - Unlit,100,42,Male,Serious,0,1,1,2
ACC01339,2023-09-24,16:17:52,Rajasthan,Rajasthan City 2,27.991405,73.02944,Auto-Rickshaw,4,Clear,City Road,Muddy,Dark - Lit,100,68,Male,Minor,0,0,2,2
ACC01340,2023-11-07,04:42:16,Punjab,Punjab City 5,32.259789,74.218585,Two-Wheeler,2,Cloudy,Highway,Icy,Daylight,100,70,Female,Minor,0,0,2,2
ACC01341,2023-12-24,20:07:48,Tamil Nadu,Tamil Nadu City 1,10.891891,78.602825,Auto-Rickshaw,3,Clear,City Road,Under Construction,Dark - Lit,40,71,Female,Minor,0,0,1,1
ACC01342,2023-04-15,10:33:55,Bihar,Bihar City 2,23.924508,86.77009,Truck,1,Cloudy,Rural Road,Icy,Dark - Lit,80,35,Male,Minor,0,0,3,3
ACC01343,2022-01-28,01:18:48,Haryana,Haryana City 1,28.455352,76.504278,Pedestrian,2,Hazy,Bridge/Flyover,Dry,Dawn/Dusk,60,50,Male,Minor,0,0,3,3
ACC01344,2022-11-18,10:18:25,Delhi,Delhi City 1,29.804891,76.484145,Car,3,Clear,City Road,Dry,Dark - Unlit,100,70,Male,Serious,0,1,0,1
ACC01345,2024-02-13,23:51:28,Rajasthan,Rajasthan City 2,27.090625,73.334142,Pedestrian,1,Rainy,Rural Road,Dry,Daylight,30,27,Female,Minor,0,0,1,1
ACC01346,2022-02-11,00:32:12,Telangana,Telangana City 5,17.794971,78.525026,Auto-Rickshaw,2,Clear,City Road,Dry,Dawn/Dusk,40,71,Female,Minor,0,0,2,2
ACC01347,2023-10-25,15:28:45,Madhya Pradesh,Madhya Pradesh City 1,22.338748,78.891599,Truck,3,Foggy,Rural Road,Icy,Dark - Lit,30,52,Female,Minor,0,0,1,1
ACC01348,2024-08-23,13:42:39,Delhi,Delhi City 4,29.192222,76.365262,Two-Wheeler,4,Stormy,City Road,Icy,Dark - Unlit,60,42,Female,Fatal,1,0,1,2
ACC01349,2024-12-28,18:26:40,Karnataka,Karnataka City 4,16.252484,77.152959,Two-Wheeler,4,Clear,Expressway,Icy,Dark - Unlit,80,29,Male,Minor,0,0,2,2
ACC01350,2024-07-15,08:09:28,Punjab,Punjab City 1,31.338491,74.780103,Bus,4,Foggy,City Road,Icy,Dark - Unlit,60,71,Male,Minor,0,0,2,2
ACC01351,2023-09-29,12:06:12,Uttar Pradesh,Uttar Pradesh City 1,28.043387,80.499686,Two-Wheeler,3,Rainy,Bridge/Flyover,Wet,Dark - Lit,60,32,Male,Minor,0,0,1,1
ACC01352,2022-06-21,05:08:44,Rajasthan,Rajasthan City 5,26.459828,74.300278,Pedestrian,1,Rainy,Expressway,Muddy,Dark - Lit,30,49,Female,Serious,0,2,2,4
ACC01353,2023-06-01,14:59:43,Delhi,Delhi City 3,29.927697,75.905264,Pedestrian,2,Clear,City Road,Dry,Dark - Unlit,100,34,Female,Minor,0,0,3,3
ACC01354,2022-01-12,09:45:46,Telangana,Telangana City 2,17.845243,78.518851,Pedestrian,1,Clear,Bridge/Flyover,Icy,Dawn/Dusk,50,54,Male,Minor,0,0,2,2
ACC01355,2023-10-22,16:47:52,Telangana,Telangana City 4,19.003407,80.284373,Auto-Rickshaw,4,Foggy,Bridge/Flyover,Dry,Daylight,60,69,Male,Serious,0,3,2,5
ACC01356,2024-02-09,04:38:03,Bihar,Bihar City 1,23.910134,84.351988,Car,3,Rainy,Bridge/Flyover,Dry,Dark - Lit,40,70,Female,Minor,0,0,2,2
ACC01357,2022-08-21,01:25:19,Andhra Pradesh,Andhra Pradesh City 4,15.838062,80.944517,Bus,3,Cloudy,City Road,Muddy,Dawn/Dusk,40,27,Female,Minor,0,0,3,3
ACC01358,2024-03-28,00:20:13,Delhi,Delhi City 1,29.288094,76.627426,Bus,2,Rainy,Rural Road,Under Construction,Dark - Unlit,80,46,Female,Serious,0,1,0,1
ACC01359,2022-12-06,05:09:08,Delhi,Delhi City 5,28.729207,76.867337,Bicycle,1,Rainy,City Road,Muddy,Dark - Unlit,80,51,Female,Serious,0,1,1,2
